"Level1","Level2","Level3","Level4","Level5","DisplayOrder"
"GUAYAS","YAGUACHI","YAGUACHI NUEVO","CENTENARIO",,"1095"
"GUAYAS","YAGUACHI","YAGUACHI NUEVO","YAGUACHI NUEVO",,"1096"
"GUAYAS","YAGUACHI","YAGUACHI VIEJO/CONE","EL DESEO",,"1097"
"GUAYAS","YAGUACHI","YAGUACHI VIEJO/CONE","YAGUACHI VIEJO/CONE",,"1098"
"IMBABURA","ANTONIO ANTE","ANDRADE MARIN/LOURDES",,,"1099"
"IMBABURA","ANTONIO ANTE","ATUNTAQUI",,,"1100"
"IMBABURA","ANTONIO ANTE","IMBAYA",,,"1101"
"IMBABURA","ANTONIO ANTE","SAN FCO.DE NATABUELA",,,"1102"
"IMBABURA","ANTONIO ANTE","SAN JOSE DE CHALTURA",,,"1103"
"IMBABURA","ANTONIO ANTE","SAN ROQUE",,,"1104"
"IMBABURA","COTACACHI","6 DE JULIO DE CUELLAJE",,,"1105"
"IMBABURA","COTACACHI","APUELA",,,"1106"
"IMBABURA","COTACACHI","GARCIA MORENO / LLURIMAGUA","CIELO VERDE",,"1107"
"IMBABURA","COTACACHI","GARCIA MORENO / LLURIMAGUA","EL CHONTAL",,"1108"
"IMBABURA","COTACACHI","GARCIA MORENO / LLURIMAGUA","GARCIA MORENO /LLURIMAGUA",,"1109"
"IMBABURA","COTACACHI","GARCIA MORENO / LLURIMAGUA","LA INDEPENDIENTE",,"1110"
"IMBABURA","COTACACHI","GARCIA MORENO / LLURIMAGUA","LA MADGALENA BAJA",,"1111"
"IMBABURA","COTACACHI","GARCIA MORENO / LLURIMAGUA","LAS GOLONDRINAS",,"1112"
"IMBABURA","COTACACHI","GARCIA MORENO / LLURIMAGUA","NARANJITO",,"1113"
"IMBABURA","COTACACHI","GARCIA MORENO / LLURIMAGUA","RUMIÑAHUI",,"1114"
"IMBABURA","COTACACHI","IMANTAG","IMANTAG",,"1115"
"IMBABURA","COTACACHI","IMANTAG","PIÑAN",,"1116"
"IMBABURA","COTACACHI","PEÑAHERRERA","EL CRISTAL",,"1117"
"IMBABURA","COTACACHI","PEÑAHERRERA","NANGULVI BAJO",,"1118"
"IMBABURA","COTACACHI","PEÑAHERRERA","PEÑAHERRERA",,"1119"
"IMBABURA","COTACACHI","PLAZA GUTIERREZ/CALVARIO",,,"1120"
"IMBABURA","COTACACHI","QUIROGA",,,"1121"
"IMBABURA","COTACACHI","SAGRARIO",,,"1122"
"IMBABURA","COTACACHI","SAN FRANCISCO",,,"1123"
"IMBABURA","COTACACHI","VACAS GALINDO",,,"1124"
"IMBABURA","IBARRA","AMBUQUI/CHOTA","AMBUQUI / CHOTA",,"1125"
"IMBABURA","IBARRA","AMBUQUI/CHOTA","CARPUELA",,"1126"
"IMBABURA","IBARRA","AMBUQUI/CHOTA","CHAUPI GUARANGUI",,"1127"
"IMBABURA","IBARRA","AMBUQUI/CHOTA","CHOTA",,"1128"
"IMBABURA","IBARRA","AMBUQUI/CHOTA","JUNCAL",,"1129"
"IMBABURA","IBARRA","AMBUQUI/CHOTA","SAN CLEMENTE",,"1130"
"IMBABURA","IBARRA","ANGOCHAGUA","ANGOCHAGUA",,"1131"
"IMBABURA","IBARRA","ANGOCHAGUA","LA MERCED",,"1132"
"IMBABURA","IBARRA","ANGOCHAGUA","ZULETA",,"1133"
"IMBABURA","IBARRA","CARANQUI",,,"1134"
"IMBABURA","IBARRA","CAROLINA /GUALLUPI","CAROLINA /GUALLUPI",,"1135"
"IMBABURA","IBARRA","CAROLINA /GUALLUPI","CUAJARA",,"1136"
"IMBABURA","IBARRA","GUAYAQUIL DE ALPACHACA",,,"1137"
"IMBABURA","IBARRA","LA DOLOROSA DEL PRIORATO",,,"1138"
"IMBABURA","IBARRA","LA ESPERANZA",,,"1139"
"IMBABURA","IBARRA","LITA",,,"1140"
"IMBABURA","IBARRA","SAGRARIO",,,"1141"
"IMBABURA","IBARRA","SALINAS",,,"1142"
"IMBABURA","IBARRA","SAN ANTONIO","LA COMPANIA",,"1143"
"IMBABURA","IBARRA","SAN ANTONIO","LOS SOLES",,"1144"
"IMBABURA","IBARRA","SAN ANTONIO","SAN ANTONIO",,"1145"
"IMBABURA","IBARRA","SAN ANTONIO","SANTO DOMINGO",,"1146"
"IMBABURA","IBARRA","SAN ANTONIO","TANGUARIN",,"1147"
"IMBABURA","IBARRA","SAN FRANCISCO","MANZANO GUARANGUI",,"1148"
"IMBABURA","IBARRA","SAN FRANCISCO","SAN FRANCISCO",,"1149"
"IMBABURA","OTAVALO","DR MIGUEL EGAS/PEGUCHE",,,"1150"
"IMBABURA","OTAVALO","EUGENIO ESPEJO",,,"1151"
"IMBABURA","OTAVALO","GONZALEZ SUAREZ","GONZALEZ SUAREZ",,"1152"
"IMBABURA","OTAVALO","GONZALEZ SUAREZ","PIJAL ALTO",,"1153"
"IMBABURA","OTAVALO","JORDAN","JORDAN",,"1154"
"IMBABURA","OTAVALO","JORDAN","LA COMPANIA",,"1155"
"IMBABURA","OTAVALO","PATAQUI",,,"1156"
"IMBABURA","OTAVALO","SAN JOSE DE QUICHINCHE","INGUINCHO",,"1157"
"IMBABURA","OTAVALO","SAN JOSE DE QUICHINCHE","SAN JOSE DE QUICHINCHE",,"1158"
"IMBABURA","OTAVALO","SAN JUAN DE ILUMAN",,,"1159"
"IMBABURA","OTAVALO","SAN LUIS",,,"1160"
"IMBABURA","OTAVALO","SAN PABLO","EL TOPO",,"1161"
"IMBABURA","OTAVALO","SAN PABLO","SAN PABLO",,"1162"
"IMBABURA","OTAVALO","SAN RAFAEL",,,"1163"
"IMBABURA","OTAVALO","SELVA ALEGRE",,,"1164"
"IMBABURA","PIMAMPIRO","CHUGA","CHUGA",,"1165"
"IMBABURA","PIMAMPIRO","CHUGA","SAN FRANCISCO DE LOS PALMARES",,"1166"
"IMBABURA","PIMAMPIRO","MARIANO ACOSTA",,,"1167"
"IMBABURA","PIMAMPIRO","PIMAMPIRO","CHALGUAYACO",,"1168"
"IMBABURA","PIMAMPIRO","PIMAMPIRO","EL INCA",,"1169"
"IMBABURA","PIMAMPIRO","PIMAMPIRO","PIMAMPIRO",,"1170"
"IMBABURA","PIMAMPIRO","PIMAMPIRO","PUEBLO NUEVO DE YUQUIN",,"1171"
"IMBABURA","PIMAMPIRO","SAN FRANCISCO DE SIGSIPAMBA","SAN FCO. SIGSIPAMBA",,"1172"
"IMBABURA","PIMAMPIRO","SAN FRANCISCO DE SIGSIPAMBA","SHANSHIPAMBA",,"1173"
"IMBABURA","URCUQUI","CAHUASQUI",,,"1174"
"IMBABURA","URCUQUI","LA MERCED DE BUENOS AIRES","LA MERCED DE BUENOS AIRES",,"1175"
"IMBABURA","URCUQUI","LA MERCED DE BUENOS AIRES","PALMIRA DE TOCTEMI - AWA",,"1176"
"IMBABURA","URCUQUI","PABLO ARENAS","LA VICTORIA",,"1177"
"IMBABURA","URCUQUI","PABLO ARENAS","PABLO ARENAS",,"1178"
"IMBABURA","URCUQUI","SAN BLAS","IRUGUINCHO",,"1179"
"IMBABURA","URCUQUI","SAN BLAS","SAN BLAS",,"1180"
"IMBABURA","URCUQUI","TUMBABIRO",,,"1181"
"IMBABURA","URCUQUI","URCUQUI",,,"1182"
"LOJA","CALVAS","CARIAMANGA",,,"1183"
"LOJA","CALVAS","CHILE",,,"1184"
"LOJA","CALVAS","COLAIZACA","COLAIZACA",,"1185"
"LOJA","CALVAS","COLAIZACA","EL BATÁN",,"1186"
"LOJA","CALVAS","EL LUCERO",,,"1187"
"LOJA","CALVAS","SAN VICENTE",,,"1188"
"LOJA","CALVAS","SANGUILLIN",,,"1189"
"LOJA","CALVAS","UTUANA",,,"1190"
"LOJA","CATAMAYO","CATAMAYO","CATAMAYO",,"1191"
"LOJA","CATAMAYO","CATAMAYO","CHICHACA",,"1192"
"LOJA","CATAMAYO","EL TAMBO","EL TAMBO",,"1193"
"LOJA","CATAMAYO","EL TAMBO","LA MERCED",,"1194"
"LOJA","CATAMAYO","GUAYQUICHUMA",,,"1195"
"LOJA","CATAMAYO","SAN JOSE",,,"1196"
"LOJA","CATAMAYO","SAN PEDRO DE LA BENDITA",,,"1197"
"LOJA","CATAMAYO","ZAMBI",,,"1198"
"LOJA","CELICA","CELICA",,,"1199"
"LOJA","CELICA","CRUZPAMBA/BUSTAMANTE",,,"1200"
"LOJA","CELICA","SABANILLA","HIGUERON",,"1201"
"LOJA","CELICA","SABANILLA","POTRERILLOS - VICIN",,"1202"
"LOJA","CELICA","SABANILLA","SABANILLA",,"1203"
"LOJA","CELICA","SAN JUAN DE POZUL","POTRERILLOS",,"1204"
"LOJA","CELICA","SAN JUAN DE POZUL","SAN JUAN DE POZUL",,"1205"
"LOJA","CELICA","TNTE M.RODRIGUEZ LOAYZA",,,"1206"
"LOJA","CHAGUARPAMBA","AMARILLOS",,,"1207"
"LOJA","CHAGUARPAMBA","BUENAVISTA",,,"1208"
"LOJA","CHAGUARPAMBA","CHAGUARPAMBA",,,"1209"
"LOJA","CHAGUARPAMBA","EL ROSARIO",,,"1210"
"LOJA","CHAGUARPAMBA","SANTA RUFINA","LOZUMBE",,"1211"
"LOJA","CHAGUARPAMBA","SANTA RUFINA","SANTA RUFINA",,"1212"
"LOJA","ESPINDOLA","27 DE ABRIL /LA NARANJA",,,"1213"
"LOJA","ESPINDOLA","AMALUZA",,,"1214"
"LOJA","ESPINDOLA","BELLAVISTA","BELLAVISTA",,"1215"
"LOJA","ESPINDOLA","BELLAVISTA","JIBIRUCHE",,"1216"
"LOJA","ESPINDOLA","EL AIRO",,,"1217"
"LOJA","ESPINDOLA","EL INGENIO","CONSAGUANA",,"1218"
"LOJA","ESPINDOLA","EL INGENIO","EL INGENIO",,"1219"
"LOJA","ESPINDOLA","EL INGENIO","GRANADILLO",,"1220"
"LOJA","ESPINDOLA","JIMBURA",,,"1221"
"LOJA","ESPINDOLA","SANTA TERESITA","COLLINGORA",,"1222"
"LOJA","ESPINDOLA","SANTA TERESITA","SANTA TERESITA",,"1223"
"LOJA","ESPINDOLA","SANTA TERESITA","TUNDURAMA",,"1224"
"LOJA","GONZANAMA","CHANGAIMINA /LA LIBERTAD",,,"1225"
"LOJA","GONZANAMA","GONZANAMA",,,"1226"
"LOJA","GONZANAMA","NAMBACOLA","NAMBACOLA",,"1227"
"LOJA","GONZANAMA","NAMBACOLA","POTRERILLOS",,"1228"
"LOJA","GONZANAMA","PURUNUMA /EGUIGUREN",,,"1229"
"LOJA","GONZANAMA","SACAPALCA","CRUZ DE YAZAPA",,"1230"
"LOJA","GONZANAMA","SACAPALCA","LIMON VEGA",,"1231"
"LOJA","GONZANAMA","SACAPALCA","SACAPALCA",,"1232"
"LOJA","GONZANAMA","SACAPALCA","VEGA GRANDE",,"1233"
"LOJA","LOJA","CARIGAN","CARIGAN",,"1234"
"LOJA","LOJA","CARIGAN","LA BANDA",,"1235"
"LOJA","LOJA","CARIGAN","LAS PITAS",,"1236"
"LOJA","LOJA","CHANTACO",,,"1237"
"LOJA","LOJA","CHUQUIRIBAMBA",,,"1238"
"LOJA","LOJA","EL CISNE",,,"1239"
"LOJA","LOJA","EL SAGRARIO",,,"1240"
"LOJA","LOJA","EL VALLE",,,"1241"
"LOJA","LOJA","GUALEL",,,"1242"
"LOJA","LOJA","JIMBILLA","JESÚS MARÍA BAJO",,"1243"
"LOJA","LOJA","JIMBILLA","JIMBILLA",,"1244"
"LOJA","LOJA","MALACATOS/VALLADOLID","MALACATOS/VALLADOLID",,"1245"
"LOJA","LOJA","MALACATOS/VALLADOLID","RUMISHITANA",,"1246"
"LOJA","LOJA","PUNZARA","COLINAS LOJANAS",,"1247"
"LOJA","LOJA","PUNZARA","LA ARGELIA",,"1248"
"LOJA","LOJA","PUNZARA","LA TEBAIDA",,"1249"
"LOJA","LOJA","PUNZARA","SAN PEDRO",,"1250"
"LOJA","LOJA","QUINARA",,,"1251"
"LOJA","LOJA","SAN LUCAS","LAS JUNTAS",,"1252"
"LOJA","LOJA","SAN LUCAS","SAN LUCAS",,"1253"
"LOJA","LOJA","SAN PEDRO DE VILCABAMBA",,,"1254"
"LOJA","LOJA","SAN SEBASTIAN",,,"1255"
"LOJA","LOJA","SANTIAGO",,,"1256"
"LOJA","LOJA","SUCRE","BELÉN",,"1257"
"LOJA","LOJA","SUCRE","BOLONIA",,"1258"
"LOJA","LOJA","SUCRE","CELI ROMÁN",,"1259"
"LOJA","LOJA","SUCRE","CLODOVEO",,"1260"
"LOJA","LOJA","SUCRE","GRAN COLOMBIA",,"1261"
"LOJA","LOJA","SUCRE","MENFIS-OBRAPIA",,"1262"
"LOJA","LOJA","SUCRE","MIRAFLORES",,"1263"
"LOJA","LOJA","SUCRE","TIERRAS COLORADAS",,"1264"
"LOJA","LOJA","TAQUIL /MIGUEL RIOFRIO","CERA",,"1265"
"LOJA","LOJA","TAQUIL /MIGUEL RIOFRIO","TAQUIL /MIGUEL RIOFRIO",,"1266"
"LOJA","LOJA","VILCABAMBA/VICTORIA",,,"1267"
"LOJA","LOJA","YANGANA / ARSENIO CASTILLO",,,"1268"
"LOJA","MACARA","GRAL.ELOY ALFARO",,,"1269"
"LOJA","MACARA","LA RAMA",,,"1270"
"LOJA","MACARA","LA VICTORIA",,,"1271"
"LOJA","MACARA","MACARA","ALGODONAL",,"1272"
"LOJA","MACARA","MACARA","MACARA",,"1273"
"LOJA","MACARA","SABIANGO",,,"1274"
"LOJA","OLMEDO","LA TINGUE",,,"1275"
"LOJA","OLMEDO","OLMEDO",,,"1276"
"LOJA","PALTAS","CANGONAMA",,,"1277"
"LOJA","PALTAS","CASANGA",,,"1278"
"LOJA","PALTAS","CATACOCHA",,,"1279"
"LOJA","PALTAS","GUACHANAMA","BRAMADEROS",,"1280"
"LOJA","PALTAS","GUACHANAMA","EL DULCE",,"1281"
"LOJA","PALTAS","GUACHANAMA","EL LIMON",,"1282"
"LOJA","PALTAS","GUACHANAMA","GUACHANAMA",,"1283"
"LOJA","PALTAS","GUACHANAMA","ZHOA LA ESPERANZA",,"1284"
"LOJA","PALTAS","LAURO GUERRERO","LA PALMA",,"1285"
"LOJA","PALTAS","LAURO GUERRERO","LAURO GUERRERO",,"1286"
"LOJA","PALTAS","LOURDES","LAS COCHAS",,"1287"
"LOJA","PALTAS","LOURDES","LOURDES",,"1288"
"LOJA","PALTAS","LOURDES","SAN VICENTE DEL RIO",,"1289"
"LOJA","PALTAS","ORIANGA","NARANJILLO",,"1290"
"LOJA","PALTAS","ORIANGA","ORIANGA",,"1291"
"LOJA","PALTAS","SAN ANTONIO",,,"1292"
"LOJA","PALTAS","YAMANA",,,"1293"
"LOJA","PINDAL","12 DE DICIEMBRE","12 DE DICIEMBRE",,"1294"
"LOJA","PINDAL","12 DE DICIEMBRE","CURIACHI",,"1295"
"LOJA","PINDAL","CHAQUINAL","CHAQUINAL",,"1296"
"LOJA","PINDAL","CHAQUINAL","EL PAPAYO",,"1297"
"LOJA","PINDAL","MILAGROS","EL GUANDO",,"1298"
"LOJA","PINDAL","MILAGROS","MILAGROS",,"1299"
"LOJA","PINDAL","PINDAL /FEDERICO PAEZ",,,"1300"
"LOJA","PUYANGO","ALAMOR",,,"1301"
"LOJA","PUYANGO","CIANO","CIANO",,"1302"
"LOJA","PUYANGO","CIANO","LAS COCHAS",,"1303"
"LOJA","PUYANGO","EL ARENAL",,,"1304"
"LOJA","PUYANGO","EL LIMO /MARIANA DE JESUS","EL LIMO /MARIANA DE JESUS",,"1305"
"LOJA","PUYANGO","EL LIMO /MARIANA DE JESUS","MANGURQUILLO",,"1306"
"LOJA","PUYANGO","MERCADILLO",,,"1307"
"LOJA","PUYANGO","VICENTINO","GUATUNUMÁ",,"1308"
"LOJA","PUYANGO","VICENTINO","VICENTINO",,"1309"
"LOJA","QUILANGA","FUNDOCHAMBA",,,"1310"
"LOJA","QUILANGA","QUILANGA /LA PAZ",,,"1311"
"LOJA","QUILANGA","SAN ANTONIO DE LAS ARADAS",,,"1312"
"LOJA","SARAGURO","EL PARAISO DE CELEN",,,"1313"
"LOJA","SARAGURO","EL TABLON",,,"1314"
"LOJA","SARAGURO","LLUZHAPA",,,"1315"
"LOJA","SARAGURO","MANU","MANU",,"1316"
"LOJA","SARAGURO","MANU","TAGUARCOCHA",,"1317"
"LOJA","SARAGURO","SAN ANTONIO DE CUMBE","CHAMICAL",,"1318"
"LOJA","SARAGURO","SAN ANTONIO DE CUMBE","GUELEDEL",,"1319"
"LOJA","SARAGURO","SAN ANTONIO DE CUMBE","SAN ANTONIO DE CUMBE",,"1320"
"LOJA","SARAGURO","SAN PABLO DE TENTA",,,"1321"
"LOJA","SARAGURO","SAN SEBASTIAN DE YULUC","SAN SEBASTIAN DE YULOG",,"1322"
"LOJA","SARAGURO","SAN SEBASTIAN DE YULUC","UCHUCAY",,"1323"
"LOJA","SARAGURO","SARAGURO",,,"1324"
"LOJA","SARAGURO","SELVA ALEGRE",,,"1325"
"LOJA","SARAGURO","SUMAYPAMBA","MOSTAZAPAMBA",,"1326"
"LOJA","SARAGURO","SUMAYPAMBA","SUMAYPAMBA",,"1327"
"LOJA","SARAGURO","URDANETA/PAQUISHAPA",,,"1328"
"LOJA","SOZORANGA","NUEVA FATIMA",,,"1329"
"LOJA","SOZORANGA","SOZORANGA","SOZORANGA",,"1330"
"LOJA","SOZORANGA","SOZORANGA","TANGULA",,"1331"
"LOJA","SOZORANGA","TACAMOROS","LA DELICIA",,"1332"
"LOJA","SOZORANGA","TACAMOROS","PANDUANA",,"1333"
"LOJA","SOZORANGA","TACAMOROS","TACAMOROS",,"1334"
"LOJA","ZAPOTILLO","BOLASPAMBA","BOLASPAMBA",,"1335"
"LOJA","ZAPOTILLO","BOLASPAMBA","VEGA ALTA",,"1336"
"LOJA","ZAPOTILLO","CAZADEROS",,,"1337"
"LOJA","ZAPOTILLO","GARZAREAL","COCHAS DEL ALMENDRO",,"1338"
"LOJA","ZAPOTILLO","GARZAREAL","GARZAREAL",,"1339"
"LOJA","ZAPOTILLO","LIMONES","LIMONES",,"1340"
"LOJA","ZAPOTILLO","LIMONES","TRONCO QUEMADO",,"1341"
"LOJA","ZAPOTILLO","MANGAHURCO","LA LEONERA",,"1342"
"LOJA","ZAPOTILLO","MANGAHURCO","MANGAHURCO",,"1343"
"LOJA","ZAPOTILLO","PALETILLAS","AÑANCAL",,"1344"
"LOJA","ZAPOTILLO","PALETILLAS","CAUCHO GRANDE",,"1345"
"LOJA","ZAPOTILLO","PALETILLAS","PALETILLAS",,"1346"
"LOJA","ZAPOTILLO","ZAPOTILLO",,,"1347"
"LOS RIOS","BABA","BABA",,,"1348"
"LOS RIOS","BABA","GUARE","CAMPO ALEGRE",,"1349"
"LOS RIOS","BABA","GUARE","EL GUAYABO",,"1350"
"LOS RIOS","BABA","GUARE","GUARE",,"1351"
"LOS RIOS","BABA","GUARE","LA CARMELA",,"1352"
"LOS RIOS","BABA","ISLA DE BEJUCAL",,,"1353"
"LOS RIOS","BABAHOYO","BARREIRO /SANTA RITA","BARREIRO /SANTA RITA",,"1354"
"LOS RIOS","BABAHOYO","BARREIRO /SANTA RITA","BARREIRO NUEVO",,"1355"
"LOS RIOS","BABAHOYO","CARACOL",,,"1356"
"LOS RIOS","BABAHOYO","CLEMENTE BAQUERIZO","CLEMENTE BAQUERIZO",,"1357"
"LOS RIOS","BABAHOYO","CLEMENTE BAQUERIZO","PUERTA NEGRA",,"1358"
"LOS RIOS","BABAHOYO","DR. CAMILO PONCE E.","DR. CAMILO PONCE E.",,"1359"
"LOS RIOS","BABAHOYO","DR. CAMILO PONCE E.","SAN JOSÉ",,"1360"
"LOS RIOS","BABAHOYO","EL SALTO",,,"1361"
"LOS RIOS","BABAHOYO","FEBRES CORDERO","FEBRES CORDERO",,"1362"
"LOS RIOS","BABAHOYO","FEBRES CORDERO","MATILDE ESTHER",,"1363"
"LOS RIOS","BABAHOYO","FEBRES CORDERO","PUEBLO NUEVO",,"1364"
"LOS RIOS","BABAHOYO","LA UNION","EL CUATRO",,"1365"
"LOS RIOS","BABAHOYO","LA UNION","LA UNION",,"1366"
"LOS RIOS","BABAHOYO","PIMOCHA","ISABEL MARIA",,"1367"
"LOS RIOS","BABAHOYO","PIMOCHA","LA VIRGINIA",,"1368"
"LOS RIOS","BABAHOYO","PIMOCHA","PIMOCHA",,"1369"
"LOS RIOS","BUENA FE","PATRICIA PILAR","LOS ANGELES",,"1370"
"LOS RIOS","BUENA FE","PATRICIA PILAR","PATRICIA PILAR",,"1371"
"LOS RIOS","BUENA FE","SN JACINTO DE BUENA FE","FUMISA",,"1372"
"LOS RIOS","BUENA FE","SN JACINTO DE BUENA FE","SN JACINTO DE BUENA FE",,"1373"
"LOS RIOS","MOCACHE","MOCACHE","AGUAS FRIAS",,"1374"
"LOS RIOS","MOCACHE","MOCACHE","ALEJO LASCANO",,"1375"
"LOS RIOS","MOCACHE","MOCACHE","MOCACHE",,"1376"
"LOS RIOS","MOCACHE","MOCACHE","SAN LUIS",,"1377"
"LOS RIOS","MONTALVO","LA ESMERALDA",,,"1378"
"LOS RIOS","MONTALVO","MONTALVO /SABANETA","LA PRETORIA",,"1379"
"LOS RIOS","MONTALVO","MONTALVO /SABANETA","MONTALVO /SABANETA",,"1380"
"LOS RIOS","PALENQUE","PALENQUE","JAUNECHE",,"1381"
"LOS RIOS","PALENQUE","PALENQUE","LA LIBERTAD",,"1382"
"LOS RIOS","PALENQUE","PALENQUE","PALENQUE",,"1383"
"LOS RIOS","PUEBLO VIEJO","PUEBLO VIEJO",,,"1384"
"LOS RIOS","PUEBLO VIEJO","PUERTO PECHICHE",,,"1385"
"LOS RIOS","PUEBLO VIEJO","SAN JUAN",,,"1386"
"LOS RIOS","QUEVEDO","24 DE MAYO",,,"1387"
"LOS RIOS","QUEVEDO","GUAYACAN",,,"1388"
"LOS RIOS","QUEVEDO","LA ESPERANZA",,,"1389"
"LOS RIOS","QUEVEDO","NICOLAS INFANTE DIAZ",,,"1390"
"LOS RIOS","QUEVEDO","QUEVEDO","QUEVEDO",,"1391"
"LOS RIOS","QUEVEDO","QUEVEDO","QUEVEDO NORTE",,"1392"
"LOS RIOS","QUEVEDO","SAN CAMILO",,,"1393"
"LOS RIOS","QUEVEDO","SAN CARLOS",,,"1394"
"LOS RIOS","QUEVEDO","SAN CRISTOBAL",,,"1395"
"LOS RIOS","QUEVEDO","SIETE DE OCTUBRE",,,"1396"
"LOS RIOS","QUEVEDO","VENUS DEL RIO QUEVEDO",,,"1397"
"LOS RIOS","QUEVEDO","VIVA ALFARO",,,"1398"
"LOS RIOS","QUINSALOMA","QUINSALOMA","PAMBILAR DE CALOPE",,"1399"
"LOS RIOS","QUINSALOMA","QUINSALOMA","QUINSALOMA",,"1400"
"LOS RIOS","URDANETA","CATARAMA",,,"1401"
"LOS RIOS","URDANETA","RICAURTE","LA HOJITA",,"1402"
"LOS RIOS","URDANETA","RICAURTE","LA INDUSTRIA",,"1403"
"LOS RIOS","URDANETA","RICAURTE","POTOSI",,"1404"
"LOS RIOS","URDANETA","RICAURTE","RICAURTE",,"1405"
"LOS RIOS","URDANETA","RICAURTE","SALAMPE",,"1406"
"LOS RIOS","URDANETA","RICAURTE","SAN JOSE DE PIJULLO",,"1407"
"LOS RIOS","VALENCIA","VALENCIA","COOPERATIVA 6 DE AGOSTO",,"1408"
"LOS RIOS","VALENCIA","VALENCIA","COSTA AZUL",,"1409"
"LOS RIOS","VALENCIA","VALENCIA","EL VERGEL",,"1410"
"LOS RIOS","VALENCIA","VALENCIA","FEDERICO INTRIAGO",,"1411"
"LOS RIOS","VALENCIA","VALENCIA","GONZALEZ SUAREZ",,"1412"
"LOS RIOS","VALENCIA","VALENCIA","LA UNIÓN",,"1413"
"LOS RIOS","VALENCIA","VALENCIA","MONTE NUEVO",,"1414"
"LOS RIOS","VALENCIA","VALENCIA","RIO CHILA",,"1415"
"LOS RIOS","VALENCIA","VALENCIA","VALENCIA",,"1416"
"LOS RIOS","VENTANAS","CHACARITA",,,"1417"
"LOS RIOS","VENTANAS","LOS ANGELES",,,"1418"
"LOS RIOS","VENTANAS","VENTANAS","LAS MALVINAS",,"1419"
"LOS RIOS","VENTANAS","VENTANAS","MIRAFLORES",,"1420"
"LOS RIOS","VENTANAS","VENTANAS","RINCÓN DEL CURA",,"1421"
"LOS RIOS","VENTANAS","VENTANAS","VENTANAS",,"1422"
"LOS RIOS","VENTANAS","ZAPOTAL","AGUAS FRIAS DE MEDELLIN",,"1423"
"LOS RIOS","VENTANAS","ZAPOTAL","NUEVO ZAPOTAL",,"1424"
"LOS RIOS","VENTANAS","ZAPOTAL","TARIRA",,"1425"
"LOS RIOS","VENTANAS","ZAPOTAL","ZAPOTAL",,"1426"
"LOS RIOS","VENTANAS","45606",,,"1427"
"LOS RIOS","VINCES","ANTONIO SOTOMAYOR","ANTONIO SOTOMAYOR",,"1428"
"LOS RIOS","VINCES","ANTONIO SOTOMAYOR","BAGATELA",,"1429"
"LOS RIOS","VINCES","ANTONIO SOTOMAYOR","CLARIZA",,"1430"
"LOS RIOS","VINCES","VINCES","BALZAR DE VINCES",,"1431"
"LOS RIOS","VINCES","VINCES","LA MECHA",,"1432"
"LOS RIOS","VINCES","VINCES","MACUL",,"1433"
"LOS RIOS","VINCES","VINCES","VINCES",,"1434"
"MANABI","24 DE MAYO","ARQ.SIXTO DURAN BALLEN",,,"1435"
"MANABI","24 DE MAYO","BELLAVISTA","BELLAVISTA",,"1436"
"MANABI","24 DE MAYO","BELLAVISTA","EL ESFUERZO",,"1437"
"MANABI","24 DE MAYO","BELLAVISTA","JABONCILLO",,"1438"
"MANABI","24 DE MAYO","NOBOA","EL ENCUENTRO",,"1439"
"MANABI","24 DE MAYO","NOBOA","NOBOA",,"1440"
"MANABI","24 DE MAYO","SUCRE",,,"1441"
"MANABI","BOLIVAR","CALCETA","CALCETA",,"1442"
"MANABI","BOLIVAR","CALCETA","SAN MIGUEL DE SARAMPIÓN",,"1443"
"MANABI","BOLIVAR","CALCETA","SAN PABLO DE SEVERINO",,"1444"
"MANABI","BOLIVAR","MEMBRILLO",,,"1445"
"MANABI","BOLIVAR","QUIROGA",,,"1446"
"MANABI","CHONE","BOYACA",,,"1447"
"MANABI","CHONE","CANUTO","CANUTO",,"1448"
"MANABI","CHONE","CANUTO","SAN PABLO DE TARUGO",,"1449"
"MANABI","CHONE","CHIBUNGA","BOCA DE BARBUDAL",,"1450"
"MANABI","CHONE","CHIBUNGA","CHIBUNGA",,"1451"
"MANABI","CHONE","CHIBUNGA","SAN FRANCISCO DE YAHUILA",,"1452"
"MANABI","CHONE","CHIBUNGA","SAN JUAN DE BUA",,"1453"
"MANABI","CHONE","CHIBUNGA","SANTA ROSA DE CUCHARA",,"1454"
"MANABI","CHONE","CHONE",,,"1455"
"MANABI","CHONE","CONVENTO","CONVENTO",,"1456"
"MANABI","CHONE","CONVENTO","JAMITA",,"1457"
"MANABI","CHONE","ELOY ALFARO","BOCA DE CAÑALES",,"1458"
"MANABI","CHONE","ELOY ALFARO","CUCUY",,"1459"
"MANABI","CHONE","ELOY ALFARO","ELOY ALFARO",,"1460"
"MANABI","CHONE","ELOY ALFARO","LAS PIEDRAS",,"1461"
"MANABI","CHONE","ELOY ALFARO","MUCHIQUE 1",,"1462"
"MANABI","CHONE","ELOY ALFARO","SAN AGUSTÍN",,"1463"
"MANABI","CHONE","RICAURTE","COLORADO",,"1464"
"MANABI","CHONE","RICAURTE","LA LAGUNA DE RIO PLATA",,"1465"
"MANABI","CHONE","RICAURTE","LAS GARZAS",,"1466"
"MANABI","CHONE","RICAURTE","LOS ÁNGELES",,"1467"
