Level1,Level2,Level3,Level4,Level5,Number,Address
Nordland,Vågan,,,,Strauman oppvekstsenter,"Brennaveien
8313 Kleppstad
Nordland"
Nordland,Vågan,,,,Svolvær skole,"Vestermyrveien
8300 Svolvær
Nordland"
Nordland,Vågan,,,,Vågan Menighetshus,"Villaveien 9
8310 Kabelvåg
Nordland"
Nordland,Vefsn,,,,Baågneset grendehus,"Luktvassvegen 791
8664 Mosjøen
Nordland"
Nordland,Vefsn,,,,Elsfjord Montessoriskole,"Elsfjordveien 28
8672 Elsfjord
Nordland"
Nordland,Vefsn,,,,"Granmoen skole, biblioteket","Drevjavegen 481
8664 Mosjøen
Nordland"
Nordland,Vefsn,,,,Herringen bygdehus,"Herringvegen 1071
8659 Mosjøen
Nordland"
Nordland,Vefsn,,,,Rådhuset,"Skjervgata 34
8657 Vefsn
Nordland"
Nordland,Vega,,,,Ungdomshuset,"Himmelblåveien
8985 Ylvingen
Nordland"
Nordland,Vega,,,,Vega Samfunnshus,"Åsveien 28
8982 Vega
Nordland"
Nordland,Vestvågøy,,,,Ballstad skole,"Skottnesveien 257
8373 Vestvågøy
Nordland"
Nordland,Vestvågøy,,,,Bøstad skole,"Vikingveien 459
8360 Vestvågøy
Nordland"
Nordland,Vestvågøy,,,,Fygle skole,"Ramsvikveien 5
8370 Vestvågøy
Nordland"
Nordland,Vestvågøy,,,,Gravdalshallen,"Skoleveien 3
8372 Gravdal
Nordland"
Nordland,Vestvågøy,,,,Svarholt skole,"J. M. Johansens Vei 246
8340 Vestvågøy
Nordland"
Nordland,Vestvågøy,,,,Vestvågøy rådhus,"Storgata 37
8370 Leknes
Nordland"
Nordland,Vevelstad,,,,Vevelstad allbrukshus,"Forvikveien 118
8976 Vevelstad
Nordland"
Nordland,Vevelstad,,,,Visthus ungdomshus,"Visthusveien 35
8870 Visthus
Nordland"
Nord-Trøndelag,Flatanger,,,,Framheim,"Kvaløyseterveien 34
7770 Flatanger
Nord-Trøndelag"
Nord-Trøndelag,Flatanger,,,,Jøssund grendehus,"Øraveien 55
7745 Oppland
Nord-Trøndelag"
Nord-Trøndelag,Flatanger,,,,Miljøbygget,"Lauvsneshaugen 25
7770 Flatanger
Nord-Trøndelag"
Nord-Trøndelag,Flatanger,,,,Utvorda grendehus,"Utvordvegen 2388
7777 Nord Statland
Nord-Trøndelag"
Nord-Trøndelag,Frosta,,,,Magnushallen,"Alstadvegen 131
7633 Frosta
Nord-Trøndelag"
Nord-Trøndelag,Grong,,,,Kulturhuset Kuben,"Sundspetvegen 23
7870 GRONG
Nord-Trøndelag"
Nord-Trøndelag,Inderøy,,,,Inderøy rådhus,"Vennalivegen 7
7670 Inderøy
Nord-Trøndelag"
Nord-Trøndelag,Inderøy,,,,Mosvik idrettshall,"Køppenvegen 10
7690 Mosvik
Nord-Trøndelag"
Nord-Trøndelag,Inderøy,,,,Oppvekstsenter Vest,"Skogvegen 4
7670 Inderøy
Nord-Trøndelag"
Nord-Trøndelag,Inderøy,,,,Røra samfunnshus,"Enganvegen 6
7670 Inderøy
Nord-Trøndelag"
Nord-Trøndelag,Inderøy,,,,Sandvollan samfunnshus,"Skjelbreivegen 9
7670 Inderøy
Nord-Trøndelag"
Nord-Trøndelag,Leka,,,,Gutvik grendehus,"Nordgutvikveien 60
7993 Gutvik
Nord-Trøndelag"
Nord-Trøndelag,Leka,,,,Lekatun,"Leknesveien 67
7994 Leka
Nord-Trøndelag"
Nord-Trøndelag,Levanger,,,,Åsenhallen,"Reita 3
7630 Åsen
Nord-Trøndelag"
Nord-Trøndelag,Levanger,,,,Nesheim skole,"Åsgårdsvegen 5
7607 Levanger
Nord-Trøndelag"
Nord-Trøndelag,Levanger,,,,Skognhallen,"Fv754 90
7620 Skogn
Nord-Trøndelag"
Nord-Trøndelag,Levanger,,,,Trønderhallen,"Høgskolevegen 5
7600 Levanger
Nord-Trøndelag"
Nord-Trøndelag,Levanger,,,,Ytterøy barne- og ungdomsskole,"Midtbygda 100
7629 Ytterøy
Nord-Trøndelag"
Nord-Trøndelag,Lierne,,,,Lierne samfunnshus,"Heggvollveien 6
7882 Nordli
Nord-Trøndelag"
Nord-Trøndelag,Lierne,,,,Sørlihallen,"Barnehageveien 11
7884 Sørli
Nord-Trøndelag"
Nord-Trøndelag,Meråker,,,,Meråker samfunnshus,"Skolgata 4
7530 Meråker
Nord-Trøndelag"
Nord-Trøndelag,Nærøysund,,,,Kulturhuset i Nærøy,"Idrettsvegen 1
7970 Kolvereid
Nord-Trøndelag"
Nord-Trøndelag,Nærøysund,,,,Rørvik samfunnshus,"Engasvegen 27
7900 Rørvik
Nord-Trøndelag"
Nord-Trøndelag,Namsos,,,,Bangsund skole,"Bangsundvegen 5
7822 Bangsund
Nord-Trøndelag"
Nord-Trøndelag,Namsos,,,,Fyret,"Dunavegen 550
7856 Jøa
Nord-Trøndelag"
Nord-Trøndelag,Namsos,,,,Lundstua,"Lundavegen 625
7818 Lund
Nord-Trøndelag"
Nord-Trøndelag,Namsos,,,,Namdalseid samfunnshus,"Gløttvegen 2
7750 Namdalseid
Nord-Trøndelag"
Nord-Trøndelag,Namsos,,,,NTE Arena,"Sverres gate 35
7800 Namsos
Nord-Trøndelag"
Nord-Trøndelag,Namsos,,,,Otterøy skole,"Årnesvegen 307
7819 Fosslandsosen
Nord-Trøndelag"
Nord-Trøndelag,Namsos,,,,Sørenget skole,"Løddingsvegen 9
7810 Namsos
Nord-Trøndelag"
Nord-Trøndelag,Namsos,,,,Statland skole,"Utvordvegen 906
7777 Nord-Statland
Nord-Trøndelag"
Nord-Trøndelag,Namsskogan,,,,Namsskogan Kommunehus,"R.C. Hansens vei 2
7890 Namsskogan
Nord-Trøndelag"
Nord-Trøndelag,Namsskogan,,,,Trones svømmehall,"Furuveien 3
7892 Trones
Nord-Trøndelag"
Nord-Trøndelag,Overhalla,,,,Fridtun ungdomshus,"Overhallsvegen 2148
7863 OVERHALLA
Nord-Trøndelag"
Nord-Trøndelag,Overhalla,,,,Hunn skole,"Hunnavegen 19
7860 SKAGE I NAMDALEN
Nord-Trøndelag"
Nord-Trøndelag,Overhalla,,,,Øysletta grendehus,"Stasjonsvegen 6
7863 OVERHALLA
Nord-Trøndelag"
Nord-Trøndelag,Raarvihke - Røyrvik,,,,Røyrvik kommune,"Røyrvikveien 5
7898 Limingen
Nord-Trøndelag"
Nord-Trøndelag,Snåase - Snåsa,,,,Bergkollen,"Øverbygdvegen 861
7760 Snåsa
Nord-Trøndelag"
Nord-Trøndelag,Snåase - Snåsa,,,,Breide samfunnshus,"Imsdalsvegen 20
7760 Snåsa
Nord-Trøndelag"
Nord-Trøndelag,Snåase - Snåsa,,,,Kløvertunet,"Kløvertunet 1
7760 Snåsa
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,Beitstadhallen,"Vellamelen 84
7730 Beitstad
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,"Byafossen skole, gymsalen","Helgesvegen 93
7716 Steinkjer
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,"Egge museum, administrasjonsbygget","Egge allé 70
7725 Steinkjer
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,Folla skole,"Follafossvegen 1130
7796 Follafoss
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,Henning skole,"Rølivegen 26
7711 Steinkjer
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,"Kvam skole, gymsalen","Kvamskjervegen 7
7732 Steinkjer
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,"Lø skole, gymsalen","Løsbergvegen 85
7712 Steinkjer
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,Mære samfunnshus,"Tuvbakken 18
7710 Sparbu
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,"Malm samfunnshus, storsalen","Kjerkbakken 2
7790 Malm
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,"Ogndal skole, bibliotek","Ogndalsvegen 985
7718 Steinkjer
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,Steinkjer rådhus,"Kongens gate 39
7713 Steinkjer
Nord-Trøndelag"
Nord-Trøndelag,Steinkjer,,,,Stod samfunnshus,"Stodvegen 1075
7717 Steinkjer
Nord-Trøndelag"
Nord-Trøndelag,Stjørdal,,,,Hegra barneskole,"Skjelstadmarkvegen 65
7520 Hegra
Nord-Trøndelag"
Nord-Trøndelag,Stjørdal,,,,Kimen kulturhus,"Sandgata 15
7500 STJØRDAL
Nord-Trøndelag"
Nord-Trøndelag,Stjørdal,,,,"Lånke skole, gymsal","Dyvasvegen 33
7517 HELL
Nord-Trøndelag"
Nord-Trøndelag,Stjørdal,,,,Skatval skole,"Skatvalsvegen 124
7510 SKATVAL
Nord-Trøndelag"
Nord-Trøndelag,Stjørdal,,,,Stokkan ungdomsskole,"Stokkanvegen 15
7507 STJØRDAL
Nord-Trøndelag"
Nord-Trøndelag,Verdal,,,,Stiklestad skole - gymsalen,"Leksdalsvegen 38
7656 Verdal
Nord-Trøndelag"
Nord-Trøndelag,Verdal,,,,Verdalsøra skole - flerbrukshallen,"Ringveg nord 1
7654 Verdal
Nord-Trøndelag"
Nord-Trøndelag,Verdal,,,,Vinne skole - Vinnehallen,"Kokkvegen 38
7657 Verdal
Nord-Trøndelag"
Nord-Trøndelag,Verdal,,,,Vuku oppvekstsenter - gymsalen,"Bredingsberg 48
7660 Vuku
Nord-Trøndelag"
Oppland,Dovre,,,,Dovre samfunnshus,"Kongsvegen 8
2662 Dovre
Oppland"
Oppland,Dovre,,,,Moskushallen,"Smiuvegen 4
2660 Dombås
Oppland"
Oppland,Etnedal,,,,Etnedalshallen,"Espelibygde 568
2890 Etnedal
Oppland"
Oppland,Gausdal,,,,Forset grendahus,"Brubakken 10
2653 Vestre Gausdal
Oppland"
Oppland,Gausdal,,,,Gausdal administrasjons- og kommunehus,"Vestringsvegen 6
2651 Østre Gausdal
Oppland"
Oppland,Gausdal,,,,Svatsum Arena,"Gardan 38B
2657 Svatsum
Oppland"
Oppland,Gjøvik,,,,Biri IL Flerbrukshall,"Klomsteinrovegen 55
2836 Biri
Oppland"
Oppland,Gjøvik,,,,"Campus Arena, Kallerudhallen","Studievegen 8
2815 Gjøvik
Oppland"
Oppland,Gjøvik,,,,Gjøvik rådhus,"Kauffeldts Plass 1
2815 Gjøvik
Oppland"
Oppland,Gjøvik,,,,Grande skole,"Mjølkevegen 84
2825 Gjøvik
Oppland"
Oppland,Gjøvik,,,,Snertingdal skole,"Nøssvegen 4
2838 Snertingdal
Oppland"
Oppland,Gjøvik,,,,Tranberghallen,"Kronprins Olavs veg 33
2819 Gjøvik
Oppland"
Oppland,Gran,,,,Bjoneroa kulturbygg,"Skolevegen 7
3522 Bjoneroa
Oppland"
Oppland,Gran,,,,Brandbu barneskole,"Nobels gate 28
2760 Brandbu
Oppland"
Oppland,Gran,,,,Trintom skole,"Søndre Ålsvegen 2
2750 Gran
Oppland"
Oppland,Lesja,,,,Lesja kulturhus,"Kyrkjevegen 25
2665 Lesja
Oppland"
Oppland,Lesja,,,,Lesjaskog samfunnshus,"Strandvegen 30
2668 Lesjaskog
Oppland"
Oppland,Lillehammer,,,,Eidsiva Arena,"Nordsetervegen 43
2618 Lillehammer
Oppland"
Oppland,Lillehammer,,,,Jorekstad,"Jørstadmovegen 690
2625 Fåberg
Oppland"
Oppland,Lillehammer,,,,Vingar skole,"Saksumdalsvegen 40
2608 Lillehammer
Oppland"
Oppland,Lom,,,,"Bøverdalen samfunnshus, Boomerstugu","Sognefjellsvegen 1931
2687 Bøverdalen
Oppland"
Oppland,Lom,,,,Garmo bygdahus,"Eklevegen 2
2685 Garmo
Oppland"
Oppland,Lom,,,,"Midtgard, kommunestyresalen","Sognefjellsvegen 6
2686 Lom
Oppland"
Oppland,Nord-Aurdal,,,,Valdreshallen,"Tveitavegen 12
2900 Fagernes
Oppland"
Oppland,Nord-Fron,,,,Kvam Bygdahus,"Bygdahusvegen 19
2642 Kvam
Oppland"
Oppland,Nord-Fron,,,,Skåbu Oppvekst Helsehuset,"Skåbuvegen 2693
2643 Skåbu
Oppland"
Oppland,Nord-Fron,,,,Vinstrahallen,"Gamle Skåbuvegen 21
2640 Vinstra
Oppland"
Oppland,Nordre Land,,,,Flerbrukshallen Torpa barne- og ungdomsskole,"Nord-Torpvegen 10
2881 Aust-Torpa
Oppland"
Oppland,Nordre Land,,,,Kommunestyresalen,"Storgata 28
2870 Dokka
Oppland"
Oppland,Østre Toten,,,,Bygdestua Vangen,"Tømmerholsvegen 320
2850 Lena
Oppland"
Oppland,Østre Toten,,,,Kapp Melkefabrikk,"Fabrikkvegen 48
2849 Kapp
Oppland"
Oppland,Østre Toten,,,,Kolbu skole,"Vestvegen 44
2847 Kolbu
Oppland"
Oppland,Østre Toten,,,,Østre Toten kulturhus,"Rossgutua 3
2848 Skreia
Oppland"
Oppland,Øyer,,,,Øyer samfunnshus,"Kongsvegen 325
2636 ØYER
Oppland"
Oppland,Øyer,,,,Tretten samfunnshus,"Kongsvegen 1553
2635 Tretten
Oppland"
Oppland,Øystre Slidre,,,,Tingvang,"Bygdinvegen 1989
2940 Heggenes
Oppland"
Oppland,Ringebu,,,,Kaupanger,"Jernbanegata 3
2630 Ringebu
Oppland"
Oppland,Ringebu,,,,Tromsvang,"Stasjonsvegen 3
2634 Fåvang
Oppland"
Oppland,Sel,,,,Heidalshallen,"Heidalsvegen 1589
2676 Heidal
Oppland"
Oppland,Sel,,,,Otta Kulturhus,"Skansen 9
2670 Otta
Oppland"
Oppland,Skjåk,,,,Skjåk kommunehus,"Moavegen 30
2690 Skjåk
Oppland"
Oppland,Søndre Land,,,,Odnes skole,"Skolevegen 3
2879 Odnes
Oppland"
Oppland,Søndre Land,,,,Søndre Land rådhus,"Hovsbakken 1
2860 Hov
Oppland"
Oppland,Søndre Land,,,,Vestsida flerbrukshus,"Vestsidevegen 1859
2863 Vestsida
Oppland"
Oppland,Sør-Aurdal,,,,Begnadalen,"Valdresvegen 1131
2936 Begnadalen
Oppland"
Oppland,Sør-Aurdal,,,,Hedalen barne- og ungdomsskole,"Hedalsvegen 2100
3528 Hedalen
Oppland"
Oppland,Sør-Aurdal,,,,Tingvoll kommunehus,"Tingvollbakkin 15
2930 Bagn
Oppland"
Oppland,Sør-Fron,,,,Bygdahuset Lidarende,"Kleiva 6
2647 SØR-FRON
Oppland"
Oppland,Sør-Fron,,,,Harpefoss Grendahus,"Gålåvegen 103
2647 SØR-FRON
Oppland"
Oppland,Sør-Fron,,,,Indre salong på Dalseter Høyfjellshotell,"Espedalsvegen 2346
2658 ESPEDALEN
Oppland"
Oppland,Sør-Fron,,,,Kaféen på Flatmoen idrettspark,"Prestmovegen 10
2647 SØR-FRON
Oppland"
Oppland,Vågå,,,,Vågå kommunehus,"Edvard Storms veg 2
2680 Vågå
Oppland"
Oppland,Vang,,,,Vangshallen-VBU,"Tyinvegen 5035
2975 Vang i Valdres
Oppland"
Oppland,Vestre Slidre,,,,Vestre Slidre Kulturhus,"Slidrevegen 15
2966 Slidre
Oppland"
Oppland,Vestre Toten,,,,Bøverbru Skole,"Skolevegen 10
2846 Bøverbru
Oppland"
Oppland,Vestre Toten,,,,Fyrverkeriet Kulturhus,"Kirkevegen 8
2830 Raufoss
Oppland"
Oppland,Vestre Toten,,,,Ihle Flerbrukshus - gymsal,"Vestre Toten veg 1340
2846 Bøverbru
Oppland"
Oppland,Vestre Toten,,,,Reinsvoll Idrettshall,"Einervegen 7
2840 Reinsvoll
Oppland"
Oppland,Vestre Toten,,,,Thune Skole,"Einavegen 915
2843 Eina
Oppland"
Oslo,Oslo,,,,Abildsø skole,"Enebakkveien 264
1187 Oslo
Oslo"
Oslo,Oslo,,,,Aktivitetshuset K1,"Kolstadgata 1
0652 Oslo
Oslo"
Oslo,Oslo,,,,Ammerud skole,"Ammerudveien 49
958 Oslo
Oslo"
Oslo,Oslo,,,,Årvoll skole,"Bård Skolemesters vei 1
590 Oslo
Oslo"
Oslo,Oslo,,,,Bakås skole,"Dragonstien 23
1062 Oslo
Oslo"
Oslo,Oslo,,,,Bekkelaget skole,"Marienlundveien 1
1178 Oslo
Oslo"
Oslo,Oslo,,,,Bentsebrua skole,"Treschows gate 16
0470 Oslo
Oslo"
Oslo,Oslo,,,,Bestum skole,"Holgerslystveien 18
280 Oslo
Oslo"
Oslo,Oslo,,,,Bjølsen skole,"Maridalsveien 172
0469 Oslo
Oslo"
Oslo,Oslo,,,,Bjørndal skole,"Granbergstubben 7
1275 Oslo
Oslo"
Oslo,Oslo,,,,Blindern videregående skole,"Sognsveien 80
855 Oslo
Oslo"
Oslo,Oslo,,,,Bogstad skole,"Ankerveien 130
757 Oslo
Oslo"
Oslo,Oslo,,,,Bolteløkka skole,"Eugenies gate 10
0168 Oslo
Oslo"
Oslo,Oslo,,,,Bryn skole,"Teisenveien 40
666 Oslo
Oslo"
Oslo,Oslo,,,,Bygdøy skole,"Strømborgsveien 7
287 Oslo
Oslo"
Oslo,Oslo,,,,Bymuseet,"Frognerveien 67
266 Oslo
Oslo"
Oslo,Oslo,,,,Disen skole,"Kjelsåsveien 49
488 Oslo
Oslo"
Oslo,Oslo,,,,Ekeberg skole,"Stamhusveien 79
1181 Oslo
Oslo"
Oslo,Oslo,,,,Elvebakken videregående skole,"Vestre Elvebakke 3
0182 Oslo
Oslo"
Oslo,Oslo,,,,Engebråten skole,"Kapellveien 120
493 Oslo
Oslo"
Oslo,Oslo,,,,Etterstad videregående skole,"Etterstadsletta 5
0660 Oslo
Oslo"
Oslo,Oslo,,,,Fagerborg skole,"Pilestredet 109
0358 Oslo
Oslo"
Oslo,Oslo,,,,Fernanda Nissen skole,"Sandakerveien 102
0484 Oslo
Oslo"
Oslo,Oslo,,,,Foss videregående skole,"Steenstrups gate 20
0554 Oslo
Oslo"
Oslo,Oslo,,,,Furuset skole,"Furusetveien 15
1053 Oslo
Oslo"
Oslo,Oslo,,,,Fyrstikkalléen skole,"Fyrstikkalléen 21
0661 Oslo
Oslo"
Oslo,Oslo,,,,Gamlebyen skole,"Egedes gate 3
0192 Oslo
Oslo"
Oslo,Oslo,,,,Granstangen skole,"Granstangen 52
1051 Oslo
Oslo"
Oslo,Oslo,,,,Grindbakken skole,"Måltrostveien 106
786 Oslo
Oslo"
Oslo,Oslo,,,,Grünerløkka skole,"Toftes gate 44
0556 Oslo
Oslo"
Oslo,Oslo,,,,Hallagerbakken skole,"Hallagerbakken 104
1256 Oslo
Oslo"
Oslo,Oslo,,,,Haukåsen skole,"Dr. Dedichens vei 20
675 Oslo
Oslo"
Oslo,Oslo,,,,Hellerud videregående skole,"Wilhelm Stenersens vei 6
671 Oslo
Oslo"
Oslo,Oslo,,,,Hovseter skole,"Hovseterveien 74
768 Oslo
Oslo"
Oslo,Oslo,,,,Høybråten skole,"Bergtunveien 9
1087 Oslo
Oslo"
Oslo,Oslo,,,,Høyenhall skole,"Traktorveien 15
678 Oslo
Oslo"
Oslo,Oslo,,,,Ila skole,"Fougstads gate 10
0173 Oslo
Oslo"
Oslo,Oslo,,,,Kampen skole,"Normannsgata 57
0655 Oslo
Oslo"
Oslo,Oslo,,,,Kjelsås skole,"Asbjørnsens vei 3
494 Oslo
Oslo"
Oslo,Oslo,,,,Klemetsrud skole,"Enebakkveien 419
1279 Oslo
Oslo"
Oslo,Oslo,,,,Korsvoll skole,"Peder Ankers vei 23-25
861 Oslo
Oslo"
Oslo,Oslo,,,,Kringsjå skole,"Sognsveien 210
860 Oslo
Oslo"
Oslo,Oslo,,,,Lambertseter flerbrukshall,"Feltspatveien 19
1155 Oslo
Oslo"
Oslo,Oslo,,,,Lambertseter videregående skole,"Cecilie Thoresens vei 6
1153 Oslo
Oslo"
Oslo,Oslo,,,,Lindeberg skole,"Lindebergveien 33
1069 Oslo
Oslo"
Oslo,Oslo,,,,Linderud skole,"Statsråd Mathiesens vei 27
594 Oslo
Oslo"
Oslo,Oslo,,,,Ljan skole,"Gladvollveien 35
1168 Oslo
Oslo"
Oslo,Oslo,,,,Løren skole,"Økern Torgvei 4
580 Oslo
Oslo"
Oslo,Oslo,,,,Lysejordet skole,"Vækerøveien 140
383 Oslo
Oslo"
Oslo,Oslo,,,,Majorstuen skole,"Bogstadveien 74
366 Oslo
Oslo"
Oslo,Oslo,,,,Manglerud skole,"Plogveien 22
681 Oslo
Oslo"
Oslo,Oslo,,,,Maridalen skole,"Gamle Maridalsvei 45
890 Oslo
Oslo"
Oslo,Oslo,,,,Møllergata skole,"Møllergata 49
0179 Oslo
Oslo"
Oslo,Oslo,,,,Morellbakken skole,"Morells vei 20
487 Oslo
Oslo"
Oslo,Oslo,,,,Mortensrud skole,"Lofsrudhøgda 195
1281 Oslo
Oslo"
Oslo,Oslo,,,,Munkerud skole,"Oberst Rodes vei 92C
1165 Oslo
Oslo"
Oslo,Oslo,,,,Nedre Bekkelaget skole,"Ormsundveien 2
198 Oslo
Oslo"
Oslo,Oslo,,,,Nordpolen skole,"Hans Nielsens Hauges gate 1
0481 Oslo
Oslo"
Oslo,Oslo,,,,Nordseter skole,"Ekebergveien 200
1162 Oslo
Oslo"
Oslo,Oslo,,,,Nordstrand skole,"Nordstrandveien 27
1163 Oslo
Oslo"
Oslo,Oslo,,,,Nordtvet skole,"Kalbakkveien 9
953 Oslo
Oslo"
Oslo,Oslo,,,,Norges Blindeforbund,"Sporveisgata 10
354 Oslo
Oslo"
Oslo,Oslo,,,,Norges musikkhøgskole,"Slemdalsveien 11
0363 Oslo
Oslo"
Oslo,Oslo,,,,Oppsal arena,"Vetlandsveien 49
671 Oslo
Oslo"
Oslo,Oslo,,,,Oppsal skole,"Vetlandsveien 79
685 Oslo
Oslo"
Oslo,Oslo,,,,Øraker skole,"Lilleakerveien 60
284 Oslo
Oslo"
Oslo,Oslo,,,,Oslo handelsgymnasium,"Parkveien 65
254 Oslo
Oslo"
Oslo,Oslo,,,,Oslo katedralskole,"Ullevålsveien 31
0171 Oslo
Oslo"
Oslo,Oslo,,,,Oslo rådhus,"Rådhusplassen 1
0037 Oslo
Oslo"
Oslo,Oslo,,,,Østensjø skole,"Østensjøveien 112
682 Oslo
Oslo"
Oslo,Oslo,,,,Persbråten videregående skole,"Gamle Hovsetervei 1
768 Oslo
Oslo"
Oslo,Oslo,,,,Prinsdal skole,"Øvre Prinsdals vei 54
1263 Oslo
Oslo"
Oslo,Oslo,,,,Ris skole,"Ris skolevei 24
373 Oslo
Oslo"
Oslo,Oslo,,,,Rødtvet skole,"Sandåsveien 1
956 Oslo
Oslo"
Oslo,Oslo,,,,Rosenholm skole,"Nordåsveien 160-162
1251 Oslo
Oslo"
Oslo,Oslo,,,,Sagene festivitetshus,"Holstsgate 3
0473 Oslo
Oslo"
Oslo,Oslo,,,,Sagene samfunnshus,"Kristiansands gate 2
0463 Oslo
Oslo"
Oslo,Oslo,,,,Sinsen skole,"Lørenveien 7
0585 Oslo
Oslo"
Oslo,Oslo,,,,Skeidhuset,"Kjelsåsveien 9
488 Oslo
Oslo"
Oslo,Oslo,,,,Skøyen skole,"Monolittveien 6
375 Oslo
Oslo"
Oslo,Oslo,,,,Skullerud skole,"General Ruges vei 100
694 Oslo
Oslo"
Oslo,Oslo,,,,Smestad skole,"Konventveien 27
377 Oslo
Oslo"
Oslo,Oslo,,,,Sofienberg skole,"Trondheimsveien 48
0560 Oslo
Oslo"
Oslo,Oslo,,,,Sørkedalen kirkestue,"Sørkedalsveien 991
758 Oslo
Oslo"
Oslo,Oslo,,,,Stovner skole,"Stovnerfaret 17
982 Oslo
Oslo"
Oslo,Oslo,,,,Stovner videregående skole,"Karl Fossums vei 25
985 Oslo
Oslo"
Oslo,Oslo,,,,Svendstuen skole,"Frognerseterveien 76
776 Oslo
Oslo"
Oslo,Oslo,,,,Tåsen skole,"Nordbergveien 15
875 Oslo
Oslo"
Oslo,Oslo,,,,Teglverket skole,"Grenseveien 60
0579 Oslo
Oslo"
Oslo,Oslo,,,,Tiurleiken skole,"Romsås senter 7
970 Oslo
Oslo"
Oslo,Oslo,,,,Tonsenhagen skole,"Anna Rogstads vei 1
592 Oslo
Oslo"
Oslo,Oslo,,,,Toppåsen skole,"Tiriltunga 5
1259 Oslo
Oslo"
Oslo,Oslo,,,,Ullern videregående skole,"Ullernchausséen 66
379 Oslo
Oslo"
Oslo,Oslo,,,,Ullevål skole,"John Colletts allè 20
852 Oslo
Oslo"
Oslo,Oslo,,,,Ulsrud videregående skole,"Tor Jonssons veg 5
688 Oslo
Oslo"
Oslo,Oslo,,,,Uranienborg skole,"Briskebyveien 7
259 Oslo
Oslo"
Oslo,Oslo,,,,Vahl skole,"Herslebs gate 26
0561 Oslo
Oslo"
Oslo,Oslo,,,,Veitvet skole,"Veitvetveien 17
596 Oslo
Oslo"
Oslo,Oslo,,,,Vestli skole,"Vestlisvingen 184
969 Oslo
Oslo"
Oslo,Oslo,,,,Vinderen skole,"Haakon den Godes vei 17
319 Oslo
Oslo"
Rogaland,Bjerkreim,,,,Bjerkreim bedehus,"Røyslandsv. 134
4387 Bjerkreim
Rogaland"
Rogaland,Bjerkreim,,,,Bjerkreim kommunehus,"Nesjane 1
4389 Vikeså
Rogaland"
Rogaland,Bokn,,,,Bokn Arena - idrettshall,"Boknatunvegen 1
5561 BOKN
Rogaland"
Rogaland,Eigersund,,,,"Aktivitetshallen, Eigerøy Arbeidskirke","Skøyteveien 8
4374 Egersund
Rogaland"
Rogaland,Eigersund,,,,Egersundshallen,"Husabøveien 26
4371 Egersund
Rogaland"
Rogaland,Eigersund,,,,Helleland Grendehus,"Eptelandsveien 16
4376 Helleland
Rogaland"
Rogaland,Eigersund,,,,Hellvikshallen,"Sletteveien 29
4375 Hellvik
Rogaland"
Rogaland,Eigersund,,,,Lagård Bo- og servicesenter,"Sjukehusveien 39
4373 Egersund
Rogaland"
Rogaland,Eigersund,,,,Lundåne Bo- og servicesenter,"Spinnerigaten 17
4370 Egersund
Rogaland"
Rogaland,Gjesdal,,,,Ålgårdhallen,"Ålgårdsheia 27
4330 Ålgård
Rogaland"
Rogaland,Gjesdal,,,,Bærlandhuset,"Barliveien 5
4330 Ålgård
Rogaland"
Rogaland,Gjesdal,,,,Dirdalhallen,"Kroveien 269
4335 Dirdal
Rogaland"
Rogaland,Gjesdal,,,,Gjesdal bygdahus,"Gjesdalvegen 394
4330 Ålgård
Rogaland"
Rogaland,Gjesdal,,,,Oltedal flerbrukshall,"Bygdaveien 175
4333 Oltedal
Rogaland"
Rogaland,Hå,,,,Bø skule,"Vålandsvegen 4
4365 Nærbø
Rogaland"
Rogaland,Hå,,,,Ogna bibliotek,"Kyrkjeberget 2
4364 Sirevåg
Rogaland"
Rogaland,Hå,,,,Varhaug skule,"Eikevegen 5
4360 Varhaug
Rogaland"
Rogaland,Hå,,,,Vigrestad storskule,"Langgata 91
4362 Vigrestad
Rogaland"
Rogaland,Haugesund,,,,Austrheim skole,"Myrullvegen 15
5518 Haugesund
Rogaland"
Rogaland,Haugesund,,,,Gamle Slaktehuset allaktivitetshus,"Strandgata 70
5528 Haugesund
Rogaland"
Rogaland,Haugesund,,,,Haraldshallen,"Hanne Hauglandsveg 8
5519 Haugesund
Rogaland"
Rogaland,Haugesund,,,,Håvåsen skole,"Birkebeinergata 20 B
5529 Haugesund
Rogaland"
Rogaland,Haugesund,,,,Skåredalen skole,"Tømmerdalen 15
5535 Haugesund
Rogaland"
Rogaland,Hjelmeland,,,,Årdal skule - gymbygget,"Melevegen 125
4137 Årdal i Ryfylke
Rogaland"
Rogaland,Hjelmeland,,,,Fister skule,"Solbjørvegen 62
4139 Fister
Rogaland"
